Scrape started on: 11:10:09
[STARTUP | Mon May 31 11:10:09 2021 | main.py | <module>]: Init Database
[SCRAPE | Mon May 31 11:38:43 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Niubi not found on sniffer
[SCRAPE | Mon May 31 11:38:45 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: TitsFinance not found on sniffer
[SCRAPE | Mon May 31 11:38:46 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Ethereum Classic not found on sniffer
[SCRAPE | Mon May 31 11:38:48 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Krypto Krone not found on sniffer
[SCRAPE | Mon May 31 11:38:49 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: ELYSIUMcrew not found on sniffer
[SCRAPE | Mon May 31 11:38:51 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: RiceSwap not found on sniffer
[SCRAPE | Mon May 31 11:38:53 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token:  MCFinance not found on sniffer
[SCRAPE | Mon May 31 11:38:54 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: BurningKitty not found on sniffer
[SCRAPE | Mon May 31 11:38:56 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: shibaelonmars.com not found on sniffer
[SCRAPE | Mon May 31 11:38:57 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: NFTZ not found on sniffer
[SCRAPE | Mon May 31 11:38:59 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Duke inu Token not found on sniffer
[SCRAPE | Mon May 31 11:39:00 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Dobermann Inu not found on sniffer
[SCRAPE | Mon May 31 11:39:02 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: DEX Trading View Token not found on sniffer
[SCRAPE | Mon May 31 11:39:04 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: yullycoin not found on sniffer
[SCRAPE | Mon May 31 11:39:05 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: ElonMonkey not found on sniffer
[SCRAPE | Mon May 31 11:39:07 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: LollipopSwap not found on sniffer
[SCRAPE | Mon May 31 11:39:08 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: BEYON not found on sniffer
[SCRAPE | Mon May 31 11:39:10 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: HYPERDELUXE not found on sniffer
[SCRAPE | Mon May 31 11:39:11 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: LeoTriplet not found on sniffer
[SCRAPE | Mon May 31 11:39:13 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: ant not found on sniffer
[SCRAPE | Mon May 31 11:39:15 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: GetX not found on sniffer
[SCRAPE | Mon May 31 11:39:16 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: POLYCAT.FINANCE not found on sniffer
[SCRAPE | Mon May 31 11:39:18 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Dart not found on sniffer
[SCRAPE | Mon May 31 11:39:19 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: CryptoMoonShots not found on sniffer
[SCRAPE | Mon May 31 11:39:21 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: GalaxyBank Protocol not found on sniffer
[SCRAPE | Mon May 31 11:39:23 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Luffy not found on sniffer
[SCRAPE | Mon May 31 11:39:24 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: MYGOAL not found on sniffer
[SCRAPE | Mon May 31 11:39:26 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Azure not found on sniffer
[SCRAPE | Mon May 31 11:39:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: DiamondOcean not found on sniffer
[SCRAPE | Mon May 31 11:39:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Gu Feng not found on sniffer
[SCRAPE | Mon May 31 11:39:30 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: TONR not found on sniffer
[SCRAPE | Mon May 31 11:39:32 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: PinkWink not found on sniffer
[SCRAPE | Mon May 31 11:39:34 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: CLASH OF DOGE not found on sniffer
[SCRAPE | Mon May 31 11:39:35 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: SCRIBLLE not found on sniffer
[SCRAPE | Mon May 31 11:39:37 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: MiaKhalifaSWAP.IO not found on sniffer
[SCRAPE | Mon May 31 11:39:38 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Mavericks Farm not found on sniffer
[SCRAPE | Mon May 31 11:39:40 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: CharityOnDeFi not found on sniffer
[SCRAPE | Mon May 31 11:39:42 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Gem not found on sniffer
[SCRAPE | Mon May 31 11:39:43 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: TRINANCE not found on sniffer
[SCRAPE | Mon May 31 11:39:45 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: SayNoToBuhari not found on sniffer
[SCRAPE | Mon May 31 11:39:46 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: FlyMoon not found on sniffer
[SCRAPE | Mon May 31 11:39:48 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Generic not found on sniffer
[SCRAPE | Mon May 31 11:39:49 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Moontrip not found on sniffer
[SCRAPE | Mon May 31 11:39:51 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: SafeDuck not found on sniffer
[SCRAPE | Mon May 31 11:39:53 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Instagram Token not found on sniffer
[SCRAPE | Mon May 31 11:39:54 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: OsamaSawasi not found on sniffer
[SCRAPE | Mon May 31 11:39:56 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: DO NOT BUY not found on sniffer
[SCRAPE | Mon May 31 11:39:57 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Dango.Finance not found on sniffer
[SCRAPE | Mon May 31 11:39:59 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Icon Beyonce Giselle not found on sniffer
[SCRAPE | Mon May 31 11:40:01 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: WalletZZ not found on sniffer
[SCRAPE | Mon May 31 11:40:02 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: BLACKPEARL not found on sniffer
[SCRAPE | Mon May 31 11:40:04 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: TEST2 not found on sniffer
[SCRAPE | Mon May 31 11:40:05 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: BTROV not found on sniffer
[SCRAPE | Mon May 31 11:40:07 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: BigBubble not found on sniffer
[SCRAPE | Mon May 31 11:40:08 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Scorpia not found on sniffer
[SCRAPE | Mon May 31 11:40:10 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Infinity not found on sniffer
[SCRAPE | Mon May 31 11:40:12 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: ScoobyDEX not found on sniffer
[SCRAPE | Mon May 31 11:40:13 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: ALPHA CENTAUR not found on sniffer
[SCRAPE | Mon May 31 11:40:15 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Bear Finance not found on sniffer
[SCRAPE | Mon May 31 11:40:16 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Multi planets not found on sniffer
[SCRAPE | Mon May 31 11:40:18 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: BNB Keep  not found on sniffer
[SCRAPE | Mon May 31 11:40:19 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Naicoin not found on sniffer
[SCRAPE | Mon May 31 11:40:21 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: test1 not found on sniffer
[SCRAPE | Mon May 31 11:40:23 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: DeepDefi not found on sniffer
[SCRAPE | Mon May 31 11:40:24 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: ThrustSwap not found on sniffer
[SCRAPE | Mon May 31 11:40:26 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Icon Angelina Jolie not found on sniffer
[SCRAPE | Mon May 31 11:40:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: ThrustSwap not found on sniffer
[SCRAPE | Mon May 31 11:40:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: RamSwap not found on sniffer
[SCRAPE | Mon May 31 11:40:31 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: shibaelonmars.com not found on sniffer
[SCRAPE | Mon May 31 11:40:32 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: AVE not found on sniffer
[SCRAPE | Mon May 31 11:40:34 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Good Dog not found on sniffer
[SCRAPE | Mon May 31 11:40:35 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: SAFE DOGE MOON not found on sniffer
[SCRAPE | Mon May 31 11:40:37 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: BNB Doge  not found on sniffer
[SCRAPE | Mon May 31 11:40:38 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: TAURUS CASH not found on sniffer
[SCRAPE | Mon May 31 11:40:40 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: BGBToken not found on sniffer
[SCRAPE | Mon May 31 11:40:42 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Manifold Finance not found on sniffer
[SCRAPE | Mon May 31 11:40:43 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: FERRET not found on sniffer
[SCRAPE | Mon May 31 11:40:45 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Platinum not found on sniffer
[SCRAPE | Mon May 31 11:40:46 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: FireDoge not found on sniffer
[SCRAPE | Mon May 31 11:40:48 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: UmpelPumpel not found on sniffer
[SCRAPE | Mon May 31 11:40:49 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Qilin Protocol not found on sniffer
[SCRAPE | Mon May 31 11:40:51 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Testing not found on sniffer
[SCRAPE | Mon May 31 11:40:53 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: FomoCoin not found on sniffer
[SCRAPE | Mon May 31 11:40:54 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: SPLIT  not found on sniffer
[SCRAPE | Mon May 31 11:40:56 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Good Dog not found on sniffer
[SCRAPE | Mon May 31 11:40:57 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Ethereum Emperor not found on sniffer
[SCRAPE | Mon May 31 11:40:59 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Icon Bill Gate not found on sniffer
[SCRAPE | Mon May 31 11:41:01 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Go To Moon not found on sniffer
[SCRAPE | Mon May 31 11:41:02 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: OceanAkita not found on sniffer
[SCRAPE | Mon May 31 11:41:04 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Bear Finance not found on sniffer
[SCRAPE | Mon May 31 11:41:05 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: EZChart not found on sniffer
[SCRAPE | Mon May 31 11:41:07 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: RareShiba not found on sniffer
[SCRAPE | Mon May 31 11:41:08 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: OnlyFans not found on sniffer
[SCRAPE | Mon May 31 11:41:10 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: DOGENERATE not found on sniffer
[SCRAPE | Mon May 31 11:41:12 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: DIAMOND TABLE not found on sniffer
[SCRAPE | Mon May 31 11:41:13 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Toshiba Inu not found on sniffer
[SCRAPE | Mon May 31 11:41:15 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Cuto1 Token not found on sniffer
[SCRAPE | Mon May 31 11:41:16 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: UNICEF Coin not found on sniffer
[SCRAPE | Mon May 31 11:41:18 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Good Dog not found on sniffer
[SCRAPE | Mon May 31 11:41:20 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Good Dog not found on sniffer
[SCRAPE | Mon May 31 11:41:21 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: virgingalactic.com not found on sniffer
[SCRAPE | Mon May 31 11:41:23 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: AlphaBank not found on sniffer
[SCRAPE | Mon May 31 11:41:24 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: SLUT INDEX not found on sniffer
[SCRAPE | Mon May 31 11:41:26 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: VEED not found on sniffer
[SCRAPE | Mon May 31 11:41:28 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: RiceBallSwap not found on sniffer
[SCRAPE | Mon May 31 11:41:29 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Deadpool Swap not found on sniffer
[SCRAPE | Mon May 31 11:41:31 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: LimeMoon not found on sniffer
[SCRAPE | Mon May 31 11:41:32 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: HODL Man not found on sniffer
[SCRAPE | Mon May 31 11:41:34 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Icon Jack Ma not found on sniffer
[SCRAPE | Mon May 31 11:41:36 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: CatGirl not found on sniffer
[SCRAPE | Mon May 31 11:41:37 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: CatGirl not found on sniffer
[SCRAPE | Mon May 31 11:41:39 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: EliteSwap Protocol not found on sniffer
[SCRAPE | Mon May 31 11:41:40 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Green Weed not found on sniffer
[SCRAPE | Mon May 31 11:41:42 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Qwerty not found on sniffer
[SCRAPE | Mon May 31 11:41:44 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: VEED not found on sniffer
[SCRAPE | Mon May 31 11:41:45 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: WalletZ not found on sniffer
[SCRAPE | Mon May 31 11:41:47 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Alphonso Davies not found on sniffer
[SCRAPE | Mon May 31 11:41:48 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: MgacMeteor not found on sniffer
[SCRAPE | Mon May 31 11:41:50 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Waifu4Laifu not found on sniffer
[SCRAPE | Mon May 31 11:41:52 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: LabradorInu not found on sniffer
[SCRAPE | Mon May 31 11:41:53 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Cigma Finance not found on sniffer
[SCRAPE | Mon May 31 11:41:55 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Visa Token not found on sniffer
[SCRAPE | Mon May 31 11:41:56 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Kawaii Milkers not found on sniffer
[SCRAPE | Mon May 31 11:41:58 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: JewishToken not found on sniffer
[SCRAPE | Mon May 31 11:42:00 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: RollandGarrosBET.IO not found on sniffer
[SCRAPE | Mon May 31 11:42:01 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: EZChart not found on sniffer
[SCRAPE | Mon May 31 11:42:03 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: AGX Token not found on sniffer
[SCRAPE | Mon May 31 11:42:04 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: AminaCoimToken not found on sniffer
[SCRAPE | Mon May 31 11:42:06 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: CatGirl not found on sniffer
[SCRAPE | Mon May 31 11:42:08 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: GoldenSHiroInu not found on sniffer
[SCRAPE | Mon May 31 11:42:09 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: PORNHUB not found on sniffer
[SCRAPE | Mon May 31 11:42:11 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: MEGA FINANCE not found on sniffer
[SCRAPE | Mon May 31 11:42:12 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Etherus not found on sniffer
[SCRAPE | Mon May 31 11:42:14 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: GBNM not found on sniffer
[SCRAPE | Mon May 31 11:42:16 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Icon Nelson Mandela not found on sniffer
[SCRAPE | Mon May 31 11:42:17 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: IntelMetalCoin not found on sniffer
[SCRAPE | Mon May 31 11:42:19 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: RTYO not found on sniffer
[SCRAPE | Mon May 31 11:42:20 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: SILVER SEA not found on sniffer
[SCRAPE | Mon May 31 11:42:22 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Pi network not found on sniffer
[SCRAPE | Mon May 31 11:42:24 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Yuumi Token not found on sniffer
[SCRAPE | Mon May 31 11:42:25 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: AMC Entertainment Holdings not found on sniffer
[SCRAPE | Mon May 31 11:42:27 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: HAKUNAMATATA not found on sniffer
[SCRAPE | Mon May 31 11:42:28 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: WolfStrike not found on sniffer
[SCRAPE | Mon May 31 11:42:30 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: BTMD not found on sniffer
[SCRAPE | Mon May 31 11:42:32 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: STMZ not found on sniffer
[SCRAPE | Mon May 31 11:42:33 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: KishuSwap not found on sniffer
[SCRAPE | Mon May 31 11:42:35 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: SAFEKIDS not found on sniffer
[SCRAPE | Mon May 31 11:42:37 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: SpaceX not found on sniffer
[SCRAPE | Mon May 31 11:42:38 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: ShiningBright not found on sniffer
[SCRAPE | Mon May 31 11:42:40 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: CatGirl not found on sniffer
[SCRAPE | Mon May 31 11:42:41 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: BINALIYILDIRIM TOKEN not found on sniffer
[SCRAPE | Mon May 31 11:42:43 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: XRTM not found on sniffer
[SCRAPE | Mon May 31 11:42:45 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: Jupiter Token not found on sniffer
[SCRAPE | Mon May 31 11:42:46 2021 | Z:\Repos\cryptovesting\pyFiles\scrape_poc.py | getSniffer]: token: PANDORAchain not found on sniffer
